date,open,high,low,close,volume
2025-09-16,24.95,25.88,24.86,25.54,407887.0
2025-09-17,25.48,26.6,25.3,26.25,447865.0
2025-09-18,26.25,28.88,26.17,28.88,1516218.0
2025-09-19,30.47,31.48,29.61,29.88,1726503.0
2025-09-22,29.8,30.85,29.0,29.65,1278454.0
2025-09-23,29.75,30.0,27.2,28.06,1232556.0
2025-09-24,28.09,28.8,27.71,28.49,812970.0
2025-09-25,28.4,29.83,28.27,29.14,941453.0
2025-09-26,29.14,29.68,28.13,28.15,590805.0
2025-09-29,28.0,28.29,27.49,27.98,492280.0
2025-09-30,28.59,28.71,27.33,27.45,525761.0
2025-10-09,27.49,28.5,27.49,27.81,644424.0
2025-10-10,27.51,27.95,26.83,27.25,555186.0
2025-10-13,26.0,27.19,25.9,26.85,426142.0
2025-10-14,26.9,27.18,25.09,25.24,591058.0
2025-10-15,25.35,26.88,25.29,26.25,643847.0
2025-10-16,26.38,27.15,26.04,26.62,579614.0
2025-10-17,27.15,27.29,25.51,25.55,470607.0
2025-10-20,25.9,26.6,25.57,25.83,348638.0
2025-10-21,25.66,26.39,25.49,26.15,381088.0
2025-10-22,25.96,25.99,25.57,25.67,250679.0
2025-10-23,25.6,25.66,24.45,25.1,383304.0
2025-10-24,25.33,25.66,25.2,25.56,348507.0
2025-10-27,25.71,26.4,25.71,26.25,413974.0
2025-10-28,26.13,26.52,26.08,26.24,325996.0
2025-10-29,26.35,26.46,25.91,26.25,285555.0
2025-10-30,26.49,26.49,25.0,25.09,538411.0
2025-10-31,25.1,25.15,24.26,24.31,483008.0
2025-11-03,24.19,24.31,23.85,24.28,282718.0
2025-11-04,24.28,24.28,23.6,23.81,253369.0
2025-11-05,23.5,23.93,23.42,23.76,203932.0
2025-11-06,23.86,24.26,23.79,24.25,349571.0
2025-11-07,24.1,24.44,23.92,24.33,288281.0
2025-11-10,24.33,24.61,23.91,24.13,282091.0
2025-11-11,24.14,24.28,23.73,23.83,215547.0
2025-11-12,23.71,23.78,23.28,23.4,205571.0
2025-11-13,23.32,23.52,23.11,23.5,188254.0
2025-11-14,23.4,23.45,23.12,23.12,184438.0
2025-11-17,23.01,23.26,22.88,23.12,192803.0
2025-11-18,23.08,23.27,22.88,23.06,168845.0
2025-11-19,23.01,23.14,22.52,22.78,220806.0
2025-11-20,22.93,23.05,22.55,22.58,168630.0
2025-11-21,21.95,22.19,21.58,21.61,290934.0
2025-11-24,21.82,22.18,21.67,22.09,210834.0
2025-11-25,22.2,23.03,22.16,22.83,373397.0
2025-11-26,22.83,24.1,22.64,23.3,574455.0
2025-11-27,23.05,23.39,22.9,22.92,420350.0
2025-11-28,22.84,22.99,22.67,22.86,202422.0
2025-12-01,22.99,23.85,22.91,23.74,558076.0
2025-12-02,23.35,23.74,22.86,22.92,533256.0
2025-12-03,23.1,23.3,22.7,22.72,314493.0
2025-12-04,22.67,22.67,22.2,22.53,305824.0
2025-12-05,22.51,23.06,22.35,22.97,418725.0
2025-12-08,23.29,25.26,23.27,24.85,1336011.0
2025-12-09,24.8,24.99,24.31,24.63,819761.0
2025-12-10,24.5,25.08,24.11,24.88,646101.0
2025-12-11,25.08,25.82,24.58,25.4,1202070.0
2025-12-12,25.28,26.9,25.01,26.48,1431662.0
2025-12-15,26.04,27.27,25.67,26.77,1258443.0
2025-12-16,26.2,26.39,25.08,25.31,856071.0
2025-12-17,25.6,26.8,25.48,26.7,1134914.0
2025-12-18,27.0,27.18,26.21,26.31,1052919.0
2025-12-19,26.58,28.49,26.1,27.58,1478198.0
2025-12-22,27.83,29.33,27.6,28.55,1474533.0
2025-12-23,28.31,28.58,27.02,27.4,1040515.0
2025-12-24,27.01,27.81,26.73,27.75,725128.0
2025-12-25,27.5,28.52,27.45,27.87,920946.0
2025-12-26,27.7,30.36,27.6,29.45,1787251.0
2025-12-29,30.5,31.74,30.08,30.47,1587196.0
2025-12-30,30.09,31.15,28.89,29.16,1407901.0
2025-12-31,29.89,32.08,29.89,32.08,1343975.0
2026-01-05,33.81,35.29,32.58,35.29,1346361.0
2026-01-06,35.98,36.87,33.48,35.28,2778518.0
2026-01-07,34.68,38.36,34.01,36.7,2403312.0
2026-01-08,35.97,38.34,35.24,37.5,2077732.0
2026-01-09,38.5,40.45,37.07,38.93,2175894.0
2026-01-12,42.3,42.82,42.28,42.82,482051.0
2026-01-13,47.1,47.1,39.62,44.32,3079596.0
2026-01-14,45.88,48.75,40.42,47.86,3616828.0
2026-01-15,43.07,43.07,43.07,43.07,249840.0
2026-01-16,38.76,41.02,38.76,39.02,2566710.0
2026-01-19,39.09,40.71,38.28,39.31,1631264.0
2026-01-20,40.0,40.6,36.38,37.07,1556526.0
2026-01-21,37.11,37.99,36.38,36.59,957558.0
2026-01-22,36.7,38.32,36.16,38.02,1304108.0
2026-01-23,38.7,41.82,38.7,41.82,1142897.0
2026-01-26,42.0,42.86,39.51,40.17,1623200.0
2026-01-27,39.92,41.56,38.9,39.88,973153.0
2026-01-28,41.7,42.0,39.01,40.39,1357952.0
2026-01-29,39.67,41.25,39.47,39.6,997499.0
2026-01-30,39.04,40.72,37.59,39.6,1025531.0
2026-02-02,40.6,42.28,39.25,39.38,1168701.0
2026-02-03,40.16,42.38,39.8,42.38,1265504.0
2026-02-04,41.51,42.48,39.9,40.83,1104403.0
2026-02-05,39.9,40.73,38.4,39.07,808344.0
2026-02-06,38.6,42.98,38.5,41.25,1772704.0
2026-02-09,42.5,43.33,40.77,42.84,1339343.0
2026-02-10,42.83,45.36,42.72,43.86,1231135.0
2026-02-11,42.56,45.43,41.47,41.62,1116155.0
2026-02-12,41.65,44.23,40.88,43.37,1072631.0
2026-02-13,43.01,44.29,41.53,41.64,846154.0
2026-02-24,43.35,45.52,43.34,44.04,1038397.0
2026-02-25,43.8,44.28,42.24,42.6,951453.0
2026-02-26,43.09,46.86,43.0,46.86,1788354.0
2026-02-27,45.55,51.55,45.55,51.55,1571005.0
2026-03-02,55.0,56.71,54.59,56.71,354541.0
2026-03-03,58.41,60.21,55.0,56.13,2435168.0
2026-03-04,54.0,58.93,54.0,58.44,1590230.0
2026-03-05,59.0,59.61,55.0,56.77,1401387.0
2026-03-06,55.5,56.13,52.4,52.76,1372408.0
2026-03-09,50.86,52.2,47.6,52.0,1241585.0
2026-03-10,53.0,57.2,52.71,57.2,1440117.0
2026-03-11,58.6,61.78,56.66,57.03,1837441.0
2026-03-12,57.02,59.59,55.0,55.5,1035141.0
2026-03-13,55.0,56.12,52.21,52.36,819927.0
2026-03-16,52.83,53.3,50.19,51.11,642043.0
2026-03-17,51.33,51.5,46.55,46.77,919142.0
2026-03-18,47.75,47.99,46.3,47.65,883093.0
2026-03-19,46.1,47.05,45.64,45.94,630270.0
2026-03-20,46.98,47.4,44.11,44.26,805156.0
2026-03-23,44.0,44.2,41.58,41.96,739376.0
2026-03-24,42.98,44.39,41.8,44.0,938061.0
2026-03-25,45.9,48.05,45.78,46.95,1171293.0
2026-03-26,46.96,47.75,45.14,45.42,840486.0
2026-03-27,44.39,46.94,43.4,45.98,767473.0
2026-03-30,44.99,49.8,44.9,48.8,1076643.0
2026-03-31,47.6,52.41,46.5,50.48,1497751.0
2026-04-01,52.33,52.38,48.0,48.86,1137731.0
2026-04-02,48.19,50.5,47.53,47.82,963299.0
2026-04-03,48.81,50.8,48.63,49.16,1163345.0
2026-04-07,48.99,50.97,48.25,48.81,844349.0
2026-04-08,50.1,51.27,49.41,51.25,1224123.0
2026-04-09,51.2,54.98,49.7,54.95,1414581.0
2026-04-10,54.8,54.8,51.7,52.4,1296176.0
2026-04-13,51.3,51.7,48.75,50.17,1035708.0
2026-04-14,50.55,50.9,49.28,50.78,873507.0
2026-04-15,50.7,51.26,47.6,48.48,881073.0
2026-04-16,48.0,49.0,47.32,48.63,775082.0
2026-04-17,48.2,49.97,48.11,49.27,693795.0
2026-04-20,50.6,53.88,50.59,52.97,1323371.0
2026-04-21,52.05,53.41,51.83,53.05,934379.0
2026-04-22,53.16,56.87,53.15,56.26,1267577.0
2026-04-23,56.0,57.35,53.86,55.01,1197110.0
